E Win Num 1,E Win Num 2,E Win Num 3,E Win Num 4,E Win Num 5
8,19,21,25,27
4,8,15,18,31
17,18,29,35,37
4,11,32,35,38
3,4,11,22,32
3,10,20,23,28
3,5,11,16,25
1,11,14,34,36
11,17,24,32,36
4,9,25,27,36
1,12,26,37,39
2,4,11,14,16
1,2,28,29,30
1,18,27,33,36
12,27,34,37,38
7,8,14,26,39
6,14,17,23,24
2,3,13,30,36
3,7,16,28,31
13,20,23,25,34
4,18,24,27,30
4,5,13,14,16
11,16,19,31,38
18,32,34,36,38
3,11,20,21,24
2,8,22,23,24
2,8,15,19,39
3,22,24,25,30
3,22,28,30,37
1,4,6,13,35
12,13,16,27,33
2,6,22,35,36
10,15,20,31,37
7,21,27,31,33
12,28,32,36,38
7,11,18,19,36
2,4,11,16,29
6,7,14,25,34
9,27,34,36,39
3,7,19,27,31
17,21,26,35,38
12,13,17,18,23
1,14,25,27,34
10,23,26,30,32
11,15,19,24,37
8,21,27,32,39
3,23,32,37,38
5,13,14,17,25
8,9,12,18,32
2,7,14,19,30
7,8,18,19,26
6,10,15,31,34
10,19,26,27,29
3,27,29,33,34
10,19,22,33,38
1,9,18,23,34
4,10,26,29,34
7,10,23,31,32
3,13,16,25,33
1,2,3,9,33
9,15,25,26,39
4,22,28,32,33
4,13,15,28,32
11,12,18,26,31
1,11,12,22,33
6,13,23,27,32
7,22,23,24,30
4,13,19,36,37
1,10,21,25,31
22,25,27,32,38
4,14,16,29,37
4,10,26,32,37
1,3,7,25,34
3,24,25,28,33
5,12,26,35,38
1,15,25,30,36
4,6,7,26,31
6,24,25,29,31
5,8,13,16,39
4,7,12,16,38
5,19,24,26,38
4,12,14,20,33
4,6,20,29,34
6,7,8,17,28
1,8,12,26,28
1,18,20,26,39
10,30,31,36,37
2,18,20,31,32
13,15,30,31,34
6,20,22,28,31
2,12,35,36,38
4,11,16,19,26
6,7,11,29,35
7,10,15,17,31
7,10,15,26,35
10,11,21,24,30
2,3,4,18,39
1,5,13,24,35
1,6,9,21,23
8,19,23,25,29
15,25,31,33,35
2,6,12,19,33
8,16,20,30,32
10,27,29,30,38
2,6,17,20,37
4,11,15,16,29
10,27,31,35,36
1,9,10,20,27
10,22,30,31,35
11,15,20,29,38
2,13,18,20,38
3,17,24,26,31
3,7,22,31,37
2,9,13,21,22
4,5,9,17,31
11,19,22,28,30
7,10,12,28,35
5,24,25,28,35
1,3,6,28,29
9,14,15,29,36
4,14,22,26,32
4,9,11,14,21
1,7,8,10,15
9,11,25,37,39
2,10,15,27,28
3,17,31,32,34
1,12,14,20,30
2,10,22,26,34
17,24,27,34,39
9,17,20,22,27
6,11,13,21,33
1,4,26,27,39
6,12,15,24,30
2,5,30,31,33
1,3,18,24,35
3,8,10,21,35
21,25,28,33,39
7,10,15,22,37
4,17,24,29,34
3,7,31,35,37
5,9,28,30,35
16,29,33,35,37
15,19,24,33,34
6,10,24,28,30
14,25,27,33,37
3,5,15,17,18
1,11,17,29,31
11,15,19,28,37
14,18,28,29,37
4,7,23,28,36
1,16,20,27,39
7,17,23,31,32
14,15,22,26,32
2,11,21,29,38
2,6,8,22,35
3,11,18,21,27
2,6,11,24,39
5,15,19,21,26
2,5,20,26,36
9,13,29,34,36
2,6,18,24,33
1,20,27,33,36
2,10,22,34,39
4,10,25,29,38
2,8,13,19,35
10,26,27,36,39
5,18,24,30,35
6,9,10,20,29
7,25,30,31,39
11,31,33,35,37
8,21,23,25,28
12,22,24,27,29
13,16,25,33,34
8,10,11,22,35
3,12,14,17,26
14,21,23,24,32
8,10,17,18,36
6,11,21,25,33
14,19,23,30,36
3,20,26,33,35
15,17,24,37,39
5,8,12,21,39
2,16,22,25,33
15,19,23,32,36
17,18,19,24,25
2,10,30,33,37
4,18,22,23,25
4,11,12,25,28
4,7,10,16,26
1,17,18,27,31
24,27,30,35,38
5,19,22,24,35
4,12,18,25,39
7,15,17,20,21
9,17,22,25,30
4,22,35,36,37
1,4,6,8,36
10,25,27,32,38
11,18,21,34,37
3,6,14,16,36
3,6,11,26,39
2,15,18,27,31
12,19,21,26,38
7,18,19,23,32
5,9,15,18,30
23,24,25,27,37
1,12,20,28,36
5,19,21,24,36
2,5,11,21,38
7,9,18,20,36
18,23,26,34,35
5,18,29,30,32
3,9,10,24,28
20,22,25,27,31
1,3,24,26,36
4,13,26,32,35
6,10,22,24,28
5,20,24,35,38
2,3,5,11,14
16,32,34,37,39
2,7,29,33,35
13,15,30,33,39
8,10,15,27,33
5,7,9,37,38
17,19,26,28,32
2,4,9,22,38
2,5,9,13,14
1,24,28,31,37
10,14,26,31,39
6,8,10,38,39
5,18,24,35,39
6,19,30,31,32
15,17,22,30,34
2,3,16,20,35
6,10,25,32,37
19,26,28,33,34
4,5,12,35,38
13,17,20,29,39
7,8,16,17,31
1,7,16,24,35
7,11,17,18,32
3,7,8,11,34
11,19,20,22,36
4,8,20,26,33
6,10,12,35,37
1,22,25,26,31
1,8,14,19,36
3,19,26,27,30
8,16,20,36,39
9,10,21,25,37
11,27,33,34,36
11,21,24,29,32
3,10,22,27,34
2,6,8,32,36
25,26,33,38,39
2,32,33,34,37
15,25,26,30,38
4,5,9,18,37
7,8,25,29,31
1,3,16,34,39
3,14,24,31,38
6,7,27,35,38
3,5,12,20,29
2,16,26,30,39
2,16,23,27,29
3,13,16,22,35
7,9,17,22,36
5,9,10,21,38
22,30,32,34,35
1,13,20,29,30
3,23,28,36,38
5,8,14,20,25
7,10,11,29,31
5,13,16,29,34
3,21,26,27,30
4,19,23,35,37
5,14,15,33,36
3,17,18,22,32
7,9,11,18,23
3,25,28,32,39
1,8,9,19,30
14,20,21,22,28
8,11,16,18,26
2,3,4,5,23
9,15,18,26,34
13,16,27,30,38
5,6,9,21,38
1,3,9,26,37
13,17,20,27,31
5,9,28,29,30
11,16,20,21,24
3,6,24,28,35
6,20,32,35,37
6,13,15,23,31
5,8,15,18,26
6,21,22,26,33
5,8,10,33,38
3,13,23,26,27
2,4,7,11,16
9,19,29,33,34
6,11,12,19,37
2,5,21,24,28
10,15,17,24,25
4,6,11,21,25
4,7,12,21,30
2,12,23,27,35
4,10,16,18,34
2,6,14,34,35
7,13,32,34,38
3,7,13,20,22
13,14,18,22,28
22,30,35,38,39
5,7,9,13,33
1,6,12,26,31
1,5,8,36,39
10,19,22,31,39
4,16,18,33,38
2,19,24,30,39
10,21,29,31,37
3,14,16,25,39
6,22,31,32,34
12,14,21,24,32
2,6,15,19,38
7,23,24,25,37
13,15,23,26,32
17,21,25,32,35
8,10,14,16,38
3,7,24,31,32
4,21,24,26,33
19,21,23,28,33
20,30,31,33,36
16,17,20,29,30
8,9,13,21,25
6,11,24,29,37
3,8,15,17,39
7,10,25,35,37
6,9,33,34,37
1,6,11,27,30
3,6,11,19,21
6,11,19,21,28
5,15,20,21,28
7,9,11,36,39
6,16,21,32,38
18,23,25,29,35
9,11,17,23,24
5,6,27,33,38
2,13,15,21,25
7,18,19,29,30
11,15,19,21,36
4,11,17,24,25
4,18,19,24,36
5,9,16,18,35
2,8,30,35,39
2,11,13,17,27
4,5,15,27,28
4,8,26,35,37
6,17,18,25,38
3,14,20,34,39
6,20,27,33,38
2,4,6,31,33
3,6,10,32,38
16,19,21,36,38
7,25,26,32,39
14,16,26,28,34
7,10,16,19,28
3,4,25,37,39
6,7,20,24,32
2,3,14,18,23
3,13,19,30,31
1,14,19,31,39
3,11,13,18,38
24,28,34,38,39
8,22,26,35,37
1,2,10,11,35
2,14,19,29,34
6,15,22,25,29
4,8,10,12,26
3,12,18,28,38
3,6,28,29,37
16,22,24,29,39
3,8,15,28,39
5,6,12,16,24
14,16,18,29,36
12,14,20,31,35
7,16,22,25,27
9,15,21,22,25
8,14,19,27,31
6,8,17,26,31
3,9,16,17,38
1,9,17,20,26
13,17,22,26,31
8,12,13,38,39
2,18,23,26,39
6,11,15,16,32
17,22,28,35,37
1,14,16,21,32
26,28,33,35,37
1,30,33,34,39
1,7,8,18,37
3,6,15,27,36
12,15,20,36,39
1,7,12,31,34
3,18,21,24,31
4,6,17,24,37
1,8,16,33,36
8,10,23,24,39
4,6,14,16,32
9,15,16,31,32
3,12,22,27,36
3,6,15,18,19
1,4,5,9,18
2,24,31,34,35
3,8,19,22,25
9,19,20,21,30
3,4,10,11,36
4,14,25,27,32
4,14,27,29,31
9,11,12,23,35
2,4,10,13,37
9,11,15,27,28
4,21,30,34,39
1,7,20,29,35
9,14,20,25,30
8,9,16,27,38
5,6,8,24,25
7,20,28,36,37
18,20,27,34,36
15,28,30,32,36
1,2,11,25,39
2,19,27,32,33
13,18,25,37,38
1,7,12,27,36
15,18,27,31,36
3,9,26,35,36
8,11,16,24,37
11,28,31,33,36
3,15,19,31,33
9,19,21,24,26
15,18,25,30,38
3,6,11,22,25
1,15,20,27,38
6,9,21,33,36
12,16,18,26,28
1,3,5,13,17
3,9,19,27,34
1,6,19,24,28
5,9,12,15,16
5,7,18,22,23
26,29,31,37,39
12,22,23,30,33
11,16,17,32,34
4,16,20,25,38
4,11,18,22,27
1,14,17,21,24
13,15,28,32,33
14,22,29,34,36
18,27,28,33,37
4,11,13,21,22
9,14,19,37,38
1,4,24,33,35
3,12,17,19,30
6,26,29,32,36
2,21,22,28,39
4,14,15,16,20
3,4,13,18,30
5,11,14,27,37
3,6,20,33,34
24,32,34,37,38
2,9,14,17,35
12,21,25,37,39
19,24,29,32,33
7,10,11,16,17
2,6,19,25,39
3,4,21,33,34
5,14,30,32,35
6,7,12,23,26
3,7,21,22,28
1,4,25,30,31
7,14,20,28,37
10,11,16,24,27
4,10,16,28,31
21,22,29,33,36
1,5,11,31,38
5,10,32,34,37
15,21,29,30,35
8,19,24,32,35
1,7,21,30,38
5,15,30,33,38
3,14,16,19,32
12,27,33,36,39
7,19,23,26,38
3,6,17,34,35
12,13,23,32,35
1,7,28,33,39
1,3,7,11,36
15,16,19,22,34
2,7,22,26,33
5,8,13,18,21
2,4,12,15,31
1,4,10,17,19
3,13,16,28,32
3,15,21,23,26
4,14,30,37,38
6,16,20,26,38
14,19,22,24,30
3,20,24,25,26
11,16,19,28,35
4,5,16,24,34
8,9,11,27,33
11,20,23,28,32
9,10,12,25,29
5,16,22,25,39
5,26,27,31,33
2,13,16,19,20
23,28,29,33,34
5,9,18,19,26
5,17,21,34,36
6,16,17,18,24
1,13,24,28,34
5,20,21,22,30
5,22,32,36,39
12,13,16,29,30
11,15,21,25,34
1,2,4,23,25
5,21,25,26,28
12,23,31,32,35
8,10,12,15,25
11,12,23,33,38
10,16,25,31,39
9,17,24,27,34
4,7,17,32,37
6,15,24,37,38
4,11,22,36,39
8,10,16,38,39
2,4,17,29,31
1,5,7,32,38
1,2,23,25,32
7,11,24,27,35
17,22,32,35,37
10,14,19,26,31
1,17,27,37,38
3,20,33,37,39
3,6,8,13,19
24,30,33,34,39
3,9,13,16,30
5,11,14,17,18
6,12,25,35,37
3,20,29,30,39
3,7,22,23,29
5,9,17,24,29
3,19,23,33,34
8,12,13,16,21
11,20,31,34,35
3,6,15,18,29
7,9,24,26,35
20,24,28,31,37
4,13,20,21,23
7,16,23,28,33
3,10,15,30,35
2,13,15,28,29
7,9,22,34,36
4,22,23,34,37
2,7,17,31,32
3,14,30,31,35
3,15,17,23,28
9,23,25,26,39
6,11,12,36,39
11,20,21,31,39
5,7,23,32,33
24,25,28,33,34
1,11,13,21,22
5,14,18,22,33
1,7,10,33,39
6,9,21,30,34
1,9,13,23,38
21,24,25,26,39
1,4,16,18,19
15,19,25,29,33
1,5,8,12,29
3,9,22,25,29
10,12,13,25,27
9,11,22,27,28
5,12,13,28,35
22,29,31,35,39
2,4,18,34,36
4,6,7,26,34
6,7,11,16,19
11,15,28,29,38
3,13,14,16,31
1,4,12,24,25
8,11,15,17,29
7,11,20,26,28
2,10,25,28,33
17,25,27,37,38
2,13,19,22,37
9,13,27,28,35
12,14,18,24,34
2,18,19,26,38
12,16,20,27,34
6,8,18,34,39
7,19,22,24,25
12,18,23,28,36
2,3,18,23,37
2,18,21,30,37
8,9,10,11,15
5,18,19,21,31
10,24,26,27,35
3,8,34,35,39
5,6,12,13,34
13,20,34,37,39
6,14,19,20,28
11,15,16,21,28
12,21,22,25,37
2,13,24,28,34
10,11,16,31,35
1,20,22,30,32
9,10,19,26,33
5,7,11,29,34
14,24,30,31,36
6,8,11,30,38
3,27,30,33,34
20,25,31,35,39
2,25,26,29,30
6,21,35,36,38
1,12,21,27,30
3,6,14,35,38
1,4,24,29,36
17,18,26,31,37
2,3,16,19,30
2,3,5,17,20
21,23,24,30,39
12,20,22,33,39
8,15,25,27,37
2,5,11,12,33
1,8,20,37,39
20,21,27,32,38
3,25,28,30,32
3,5,12,18,23
18,21,22,26,31
11,18,22,23,32
7,21,22,25,37
2,3,7,9,32
3,15,19,22,37
8,9,12,24,38
1,15,20,21,34
2,5,14,16,22
1,8,13,15,22
9,14,19,23,25
24,25,27,36,37
2,19,26,30,35
1,10,16,28,30
19,20,25,27,33
4,7,15,29,34
3,13,23,29,38
9,12,18,29,34
3,16,20,28,33
9,24,31,34,38
1,16,33,35,39
1,6,19,20,31
2,13,24,26,30
8,9,21,26,36
9,19,26,30,33
9,16,22,25,29
1,9,22,33,35
1,11,12,16,23
8,14,18,24,28
23,24,26,33,36
6,7,19,28,29
5,8,11,19,21
4,6,18,24,33
1,2,22,24,25
2,8,15,16,37
2,11,22,35,37
1,9,21,25,26
9,20,22,24,36
14,24,35,36,37
11,13,19,28,36
1,7,11,23,30
10,21,22,35,39
5,6,20,22,39
3,8,13,25,30
10,11,19,22,31
3,14,18,30,37
1,15,18,28,38
4,18,21,34,38
18,34,36,38,39
7,8,9,22,28
5,6,15,36,39
5,20,25,29,32
2,9,15,37,38
13,16,28,37,38
4,5,11,33,37
4,20,27,32,37
12,13,16,30,38
7,13,31,33,36
2,4,5,8,33
15,20,23,31,38
2,3,9,23,39
26,28,33,38,39
4,9,14,16,25
9,15,24,25,39
2,9,16,20,37
5,14,28,35,36
1,14,15,21,32
12,16,32,34,37
3,22,23,30,33
12,25,26,30,35
5,23,31,37,38
1,18,22,27,31
7,15,20,34,36
5,12,16,28,38
9,11,12,17,28
12,21,23,29,30
2,14,26,38,39
1,16,17,30,31
10,13,32,34,38
1,2,11,12,17
9,11,14,15,37
5,11,29,32,36
13,21,22,34,36
5,32,33,34,35
8,13,16,32,34
4,14,19,26,28
6,13,21,29,32
15,20,21,22,36
2,13,16,24,35
14,26,31,35,39
2,9,13,16,32
1,11,22,25,28
7,15,16,23,34
1,15,22,31,38
13,18,19,25,35
5,14,21,22,24
1,4,10,13,39
1,13,20,31,37
7,20,25,33,37
9,14,15,19,35
2,5,17,18,33
4,11,15,24,32
13,28,29,31,34
8,11,22,23,30
6,7,11,21,31
18,22,31,33,35
4,7,10,14,19
4,8,11,15,20
2,5,25,30,38
4,18,24,34,36
9,15,20,21,39
2,10,11,27,29
7,8,9,19,34
17,21,23,32,35
6,20,29,33,34
1,5,19,26,39
4,7,29,37,39
5,21,31,33,39
1,12,20,30,37
6,21,25,26,34
1,17,23,25,31
1,21,25,33,35
6,9,16,24,38
6,7,8,19,35
10,20,23,24,33
1,3,7,8,11
24,32,34,37,39
1,3,22,24,33
10,11,13,28,32
20,22,28,31,35
18,20,24,36,39
6,7,11,26,28
7,16,27,28,36
2,16,21,28,37
1,3,15,29,37
3,9,12,28,32
9,20,22,25,27
5,25,26,35,39
8,10,22,26,27
12,21,28,35,37
5,23,27,31,38
3,5,7,9,29
14,16,19,34,38
3,4,9,22,33
10,16,19,27,39
1,10,16,23,35
9,10,31,33,37
15,22,25,26,38
12,19,21,28,35
9,24,25,26,35
13,23,24,27,36
5,10,16,22,38
4,6,17,21,38
9,12,21,26,37
10,17,21,29,32
16,26,30,35,38
13,15,27,34,37
4,11,15,22,32
11,20,23,32,37
7,9,20,26,31
9,12,13,16,35
13,14,17,19,27
14,15,28,35,36
1,18,21,26,35
2,15,25,28,34
5,10,14,19,35
6,10,12,14,37
1,4,15,19,25
8,13,17,28,30
2,19,23,30,31
6,13,18,22,25
4,19,26,31,37
4,5,10,14,30
19,28,31,36,38
7,10,11,27,30
8,12,15,22,34
11,22,28,34,36
20,21,26,30,32
15,16,18,23,38
2,23,30,31,39
2,13,17,20,39
6,17,29,31,33
5,15,16,21,27
5,13,14,21,31
4,12,21,26,30
2,14,22,26,36
2,10,24,26,34
2,4,15,32,38
7,17,20,22,27
2,20,32,33,36
5,11,16,24,34
7,11,16,23,24
1,3,20,23,33
3,11,13,17,36
7,12,15,16,36
8,16,26,28,32
4,15,22,25,39
2,17,30,36,38
1,5,12,28,31
2,8,14,29,37
3,9,14,22,27
6,8,18,32,39
2,8,18,31,37
1,6,11,32,36
3,9,28,34,37
2,14,22,25,32
4,12,17,20,36
5,13,18,35,37
12,27,32,37,38
6,7,17,25,38
1,9,12,20,31
16,28,34,37,38
3,22,24,25,36
3,8,12,27,34
11,14,25,30,37
2,8,14,21,31
11,19,21,27,29
3,10,18,20,31
3,6,13,14,17
8,22,28,31,32
2,3,16,24,27
5,14,29,38,39
7,15,16,23,24
9,11,24,26,34
14,17,18,28,34
7,18,25,28,30
14,22,24,31,39
6,12,19,22,34
7,10,20,26,38
16,17,21,25,28
6,24,27,33,36
2,15,20,27,30
2,6,7,13,32
6,10,16,31,32
2,23,25,36,39
5,12,23,32,35
5,15,24,30,38
5,16,24,31,36
1,17,18,19,24
7,17,18,19,21
1,5,13,23,25
2,6,10,23,37
15,17,18,26,37
1,10,32,34,36
17,24,25,31,39
9,10,32,35,39
1,17,18,20,39
7,17,22,26,33
11,16,28,35,39
14,19,23,24,31
7,11,13,23,37
1,22,25,28,38
3,14,26,28,33
9,10,20,24,35
9,11,26,32,36
8,15,25,26,39
2,7,14,32,39
10,13,19,24,32
14,29,32,35,38
1,5,12,15,24
8,9,14,27,35
6,8,17,28,31
2,5,23,28,37
10,11,19,21,30
3,20,27,33,37
6,20,22,23,31
1,6,26,38,39
3,5,8,37,38
7,11,27,30,38
12,27,31,32,33
9,14,16,33,34
11,15,23,33,35
3,15,22,25,31
3,9,18,25,33
9,13,15,21,32
5,7,25,38,39
2,6,11,17,23
4,5,11,21,30
5,18,19,23,28
8,21,22,24,35
4,10,12,30,32
4,8,12,14,37
11,17,19,21,38
12,17,22,27,32
14,16,17,19,33
4,12,18,25,31
16,18,32,34,36
6,8,18,33,38
13,21,24,26,32
13,18,21,25,34
11,16,20,23,37
5,9,20,24,38
21,23,32,34,39
2,10,11,33,36
8,20,26,27,32
15,18,25,31,34
2,27,30,35,36
13,17,20,31,33
2,3,26,32,38
6,8,16,25,36
7,11,28,35,39
4,7,10,16,25
2,6,15,23,31
1,13,15,18,29
1,18,21,26,38
2,12,17,20,31
12,13,20,22,26
4,10,20,27,35
5,9,21,31,39
18,21,30,35,36
9,21,23,24,38
1,2,19,27,37
8,9,19,23,26
2,14,24,30,36
1,25,29,31,37
2,18,21,24,31
3,5,16,27,38
12,17,21,22,25
4,5,17,27,32
9,15,22,25,31
8,10,16,21,31
7,11,19,20,24
7,14,23,24,39
6,10,20,33,39
13,14,18,25,29
3,10,13,31,38
7,12,13,18,25
1,4,17,18,25
3,5,13,22,27
5,7,17,23,32
5,9,24,26,32
9,10,12,17,24
9,18,31,33,38
13,21,28,31,33
5,9,11,30,34
5,9,13,29,31
2,4,5,34,39
2,10,25,30,33
5,14,33,34,37
2,9,13,17,18
1,10,14,15,16
3,11,17,36,38
9,21,28,34,35
17,27,29,32,37
13,18,21,29,34
2,16,32,34,38
10,11,21,22,33
5,11,16,23,27
14,17,18,23,26
14,21,27,29,36
4,16,24,35,36
4,7,13,16,38
3,31,33,36,38
8,19,24,29,35
7,13,14,23,34
1,2,11,12,28
4,7,10,13,22
1,20,26,33,36
3,4,5,9,20
2,3,6,33,36
10,15,26,27,33
8,16,17,26,34
1,13,26,31,39
5,7,28,31,36
4,12,20,24,30
3,5,16,21,36
9,16,23,25,29
1,16,22,24,32
1,2,10,16,29
10,19,30,34,36
4,16,23,27,36
10,14,22,24,31
2,15,19,34,38
15,19,24,28,35
5,19,21,23,28
9,14,19,36,39
9,15,24,28,36
11,19,37,38,39
1,6,16,26,32
5,9,17,35,39
2,16,28,30,35
7,11,15,17,19
3,4,16,33,37
4,26,30,37,39
1,6,11,15,31
6,12,17,31,37
8,20,30,36,39
3,5,7,19,27
2,9,15,20,33
2,15,16,20,35
2,3,27,28,33
10,16,23,29,33
3,14,27,32,35
11,15,20,23,36
18,21,24,26,27
3,19,21,32,33
8,9,20,24,38
4,7,12,31,34
2,18,20,30,38
7,12,20,36,38
5,13,27,35,36
2,6,15,21,28
20,21,22,34,39
5,12,15,26,36
8,17,19,35,38
3,5,14,18,33
6,7,10,18,25
13,16,31,35,37
9,21,23,26,30
3,11,18,21,38
3,9,22,25,39
12,32,35,37,39
15,32,35,36,38
1,5,8,10,12
2,7,29,31,33
21,23,27,29,35
11,13,29,32,37
2,5,12,16,20
2,20,22,25,32
3,4,9,21,22
6,11,13,19,37
1,13,31,33,38
9,23,27,36,38
16,18,20,27,37
6,10,13,25,27
1,13,29,32,38
2,8,17,21,32
8,9,14,21,29
2,9,15,24,29
10,12,13,18,31
3,10,20,24,30
11,15,19,28,39
13,15,17,27,38
5,7,20,25,36
28,32,34,37,39
5,9,18,23,26
13,15,25,32,38
8,22,29,30,36
2,5,6,33,35
4,20,23,25,33
11,12,16,36,37
5,11,12,22,23
18,24,29,32,38
10,11,26,29,33
7,14,20,29,39
3,14,18,25,33
1,17,22,27,37
14,27,33,35,39
11,15,18,19,32
13,15,17,23,35
3,4,20,23,30
10,12,17,19,35
10,29,31,38,39
6,11,28,36,38
12,19,29,32,33
5,6,24,32,33
4,15,19,25,35
2,4,12,16,26
2,4,5,16,27
10,18,30,31,35
3,21,31,34,37
2,17,21,28,38
2,4,13,25,38
11,20,21,28,36
3,6,12,31,39
4,5,14,16,27
2,7,19,23,26
7,21,23,27,33
6,14,20,27,36
4,5,15,26,35
5,8,17,27,36
4,7,12,13,21
8,9,16,22,35
8,9,25,26,27
24,27,32,33,35
14,16,23,31,33
3,24,33,36,39
5,14,18,31,34
1,7,11,14,30
6,19,20,24,30
2,5,7,13,23
3,15,22,23,27
17,18,19,23,32
7,10,16,17,30
3,22,23,24,33
11,12,21,35,39
13,15,17,37,38
4,8,13,20,31
7,9,10,14,24
2,3,10,11,27
1,6,8,17,32
5,25,33,36,37
1,6,22,28,34
1,9,21,28,38
6,12,25,38,39
8,18,20,25,26
10,13,23,24,36
7,20,22,26,31
13,15,27,28,29
2,6,26,27,36
6,23,28,29,31
5,17,25,34,36
2,3,19,25,30
1,3,10,21,37
2,3,6,13,20
6,23,32,36,37
17,21,26,28,39
12,16,25,30,33
8,16,21,24,30
7,15,29,33,35
8,23,26,35,37
1,11,15,18,34
6,15,28,31,34
6,11,15,23,38
10,12,16,20,31
2,7,14,20,35
9,11,15,17,31
11,16,33,35,36
7,17,20,31,33
11,17,24,36,37
14,15,16,24,34
3,9,14,32,36
5,15,19,33,34
2,7,15,20,39
7,14,17,18,37
4,12,16,27,35
14,23,30,33,35
1,8,9,14,23
20,29,30,33,36
16,22,24,25,29
3,4,23,25,37
3,4,7,13,22
6,7,25,33,34
8,18,30,35,39
5,10,15,18,20
2,6,11,29,35
9,12,18,23,39
9,14,22,24,35
2,6,7,19,20
5,9,12,19,33
4,12,18,25,37
6,9,17,29,33
2,19,21,27,34
1,2,3,10,11
2,18,21,34,35
17,24,25,29,38
1,4,6,7,21
10,14,15,28,37
4,6,9,25,34
3,6,15,17,28
17,31,34,37,39
20,21,30,31,35
2,10,16,34,37
11,22,23,24,33
9,21,22,27,39
23,27,30,31,39
5,28,29,35,38
15,18,27,32,37
1,10,11,14,30
13,20,28,30,35
6,21,27,28,39
3,6,9,12,14
8,19,20,23,27
2,11,16,19,38
9,13,16,30,33
18,20,22,25,28
1,13,15,19,29
1,5,13,14,25
3,6,14,31,33
1,13,15,25,32
1,8,12,14,22
9,18,26,27,36
14,21,31,34,39
7,11,22,25,36
4,17,22,26,38
1,6,18,19,24
5,7,11,14,33
7,17,20,25,38
6,10,14,24,30
3,5,15,16,25
10,16,24,29,39
9,18,25,26,29
3,4,19,37,38
5,7,8,10,27
8,9,10,15,28
6,14,21,30,38
14,29,32,37,39
12,14,25,27,30
3,14,19,31,32
2,6,25,29,34
1,7,22,23,35
18,21,24,32,35
10,14,19,23,25
6,18,24,28,37
16,21,29,32,38
17,20,31,37,39
8,19,29,37,39
1,14,19,20,32
3,5,14,16,20
4,10,23,28,34
3,22,23,24,32
1,14,16,37,38
5,7,16,19,20
2,7,18,20,22
2,32,34,38,39
9,10,14,28,35
2,5,16,36,37
2,3,9,12,38
6,7,15,25,28
2,12,13,28,36
7,16,23,33,38
1,22,27,28,31
6,7,25,29,31
13,18,26,28,31
10,13,28,34,38
6,7,12,30,33
2,15,18,29,35
4,12,20,27,28
1,13,24,26,34
10,13,21,27,29
3,16,25,29,35
10,19,22,25,33
4,18,24,31,37
8,18,21,25,37
23,26,29,31,36
17,21,31,35,37
5,12,29,34,39
13,15,35,36,39
6,19,32,36,39
5,7,21,30,32
4,6,24,25,36
11,19,20,27,37
19,22,24,25,33
16,21,25,27,33
8,9,25,29,35
7,8,15,18,37
8,19,22,36,39
8,10,16,37,39
13,16,18,20,31
6,13,29,32,34
7,19,21,33,34
2,22,34,35,39
2,20,22,23,38
3,12,13,34,39
1,6,12,19,22
8,17,34,35,39
2,3,10,30,36
2,16,21,30,39
7,8,24,35,37
21,23,26,27,33
15,21,24,28,32
2,19,20,22,32
6,7,8,37,39
2,14,21,31,39
14,19,25,30,32
3,10,21,22,30
1,12,20,30,38
2,5,8,10,32
7,10,13,26,30
7,18,19,33,39
3,7,14,19,24
15,16,26,37,38
4,9,25,32,34
8,14,22,35,36
1,10,18,25,30
12,16,19,20,35
5,8,11,16,28
9,12,18,23,27
1,3,4,22,38
3,4,5,16,25
1,12,19,31,36
17,30,35,36,39
9,11,14,24,32
8,20,22,28,29
14,19,26,34,37
2,14,23,25,33
1,3,5,8,10
2,5,6,14,15
7,10,13,15,37
1,6,14,26,39
3,10,15,28,35
6,7,11,18,35
3,18,20,30,33
4,8,26,28,36
23,32,33,35,37
6,8,13,22,28
3,12,18,29,35
13,29,35,37,39
11,24,27,29,33
6,20,28,36,37
7,9,33,36,38
3,9,15,26,32
10,11,13,30,33
4,10,11,18,24
3,6,17,29,33
1,8,16,22,25
1,13,15,19,36
2,4,10,12,19
11,17,22,23,35
7,25,26,28,34
3,21,24,27,37
1,2,11,12,28
5,14,30,32,34
1,4,10,12,24
2,15,24,27,37
2,9,12,21,31
10,20,36,37,38
5,21,22,25,32
4,20,21,22,30
2,12,25,28,31
7,16,20,28,39
7,18,19,26,33
4,11,29,36,38
3,5,30,33,37
3,14,16,17,34
5,17,21,29,37
8,9,20,24,39
1,20,26,28,37
7,9,14,22,39
1,6,12,26,36
11,22,23,33,34
2,4,21,30,36
1,16,26,27,31
5,8,9,17,18
6,22,25,32,36
11,13,34,38,39
5,13,18,23,30
2,3,8,18,39
2,11,13,30,33
2,19,26,30,35
1,3,21,28,38
2,8,19,20,26
10,11,21,31,37
8,9,20,23,24
6,27,30,37,39
14,16,30,32,36
7,20,21,27,37
1,11,14,15,33
9,14,29,30,35
9,27,30,31,39
2,4,12,28,33
1,3,11,27,35
5,8,14,27,29
16,20,24,27,37
5,18,21,27,29
3,6,8,10,15
3,6,8,10,29
6,12,24,34,36
4,7,10,25,29
4,5,6,15,26
9,19,24,33,38
7,8,9,23,37
5,14,18,26,30
12,13,14,16,35
2,4,20,23,28
5,11,26,31,39
2,24,26,34,37
11,23,29,35,39
2,12,13,16,24
